Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
San Diego,1/29/2024 5:15,35.94,64.4,5.17,14.11
Los Angeles,3/25/2024 2:34,36.39,54.64,8.71,9.5
San Jose,2/10/2024 8:51,13.83,78.09,2.85,22.41
Los Angeles,3/18/2024 1:46,23.97,51.45,2.91,8.83
Phoenix,4/14/2024 2:01,-7.49,30.41,1.25,26
Phoenix,4/1/2024 11:39,13.07,55.97,5.26,5.27
New York,3/3/2024 3:07,14.44,61.79,4.13,22.04
Phoenix,4/26/2024 15:26,0.62,41.31,0.24,15.13
San Diego,1/6/2024 0:11,12.27,40.95,4.94,6.83
Dallas,5/15/2024 10:52,-1.97,42.92,8.54,23.85
New York,4/20/2024 22:35,19.15,86.02,2.46,23.06
San Jose,2/14/2024 14:13,21.62,31.28,6.72,20.7
Dallas,1/22/2024 21:56,24.63,52.2,0.68,12.74
San Diego,4/24/2024 16:01,35.91,75.86,9.29,3.43
Chicago,4/5/2024 8:55,24.78,38.84,0.99,19.32
San Jose,2/4/2024 14:06,-0.79,31.33,7.33,15.19
San Jose,4/25/2024 4:14,8.01,67.63,4.51,26.9
San Diego,3/15/2024 12:29,7.38,55.67,2.61,23.67
Houston,3/5/2024 14:47,37.69,88.42,9.88,10.71
Los Angeles,1/6/2024 18:01,29.71,84.01,5.41,4.3
Phoenix,3/5/2024 2:57,25.55,37.26,5.63,12.64
Philadelphia,1/3/2024 0:43,13.7,83.29,7.7,10.23
Dallas,3/18/2024 20:16,-6.65,55.76,6.32,0.77
Philadelphia,2/3/2024 15:38,10.31,83.55,5.84,10.03
Phoenix,2/21/2024 19:53,-10.14,59.7,5.9,5.94
New York,2/11/2024 1:20,28.94,31.44,2.72,3.18
Chicago,1/4/2024 10:11,38,81.27,4.43,29.13
San Antonio,4/6/2024 2:18,39.82,31.18,1.51,15.61
Philadelphia,1/27/2024 18:45,23.09,59.95,4.92,0.89
San Jose,1/26/2024 15:45,-0.17,89.82,3,20.65
Philadelphia,4/18/2024 8:10,32.12,70.18,4.37,4.68
Los Angeles,2/24/2024 19:57,13.31,58.78,2.13,12.86
San Diego,1/7/2024 2:55,27.77,36.04,5.04,12.63
San Jose,4/26/2024 12:11,0.09,69.69,9.44,27.97
San Antonio,3/23/2024 6:48,8.4,68.12,0.85,13.91
Houston,1/17/2024 18:43,34.09,30.64,2.82,19.79
San Antonio,3/8/2024 9:59,22.44,62.12,5.2,5.34
New York,3/25/2024 12:33,0.29,77.36,8.99,7.44
Phoenix,1/20/2024 16:30,37.07,43.84,10.1,9.7
Los Angeles,4/16/2024 15:44,-4.22,71.34,2.99,29.89
San Jose,3/20/2024 7:13,-8.11,77.77,2.37,23.11
San Jose,3/22/2024 22:33,13.33,75.29,8.17,11.51
Los Angeles,5/15/2024 9:17,-3.51,83.53,1.26,19.94
San Antonio,4/12/2024 14:28,15.24,54.05,1.79,7.45
San Antonio,5/11/2024 23:18,3.57,76.68,0.43,14.69
Los Angeles,3/8/2024 0:07,36.17,63.6,0.68,13.85
Dallas,5/13/2024 10:08,26.78,87.27,5.57,17.94
Phoenix,4/24/2024 10:40,17.64,39.83,7.91,6.6
Dallas,3/5/2024 23:13,3.04,61.78,5.15,1.9
Philadelphia,2/2/2024 7:32,20.36,77.66,8.29,25.5
San Antonio,4/28/2024 5:20,27.41,69.09,6.96,0.55
San Diego,2/8/2024 8:09,39.75,43.59,6.87,14.22
Phoenix,2/19/2024 0:15,34.02,87.71,7.62,24.89
New York,1/10/2024 5:25,12.24,67.86,9.76,22.91
San Antonio,2/29/2024 20:09,5.23,58.44,9.1,26.61
Houston,3/30/2024 2:35,9.4,69.46,4.82,1.76
Dallas,1/25/2024 2:15,23.61,50.59,7.75,1.14
New York,2/19/2024 0:06,22.82,71.37,0.95,14.73
Dallas,4/11/2024 21:07,1.31,35.56,1.81,18.73
Phoenix,2/8/2024 9:47,22.67,61.01,9.84,18.95
San Antonio,2/14/2024 8:02,37.04,56.49,3.92,8.37
Dallas,5/18/2024 10:24,31.66,55.83,3.26,27.98
Dallas,1/15/2024 11:52,15.88,48.16,2.65,22.19
Chicago,4/4/2024 10:26,3.41,63.96,4.26,7.06
Phoenix,3/1/2024 16:07,0.6,80.43,7.31,17.83
Los Angeles,2/6/2024 14:53,19.07,56.58,7,1.69
Phoenix,4/14/2024 20:54,22.34,84.08,3.86,3.61
Houston,1/10/2024 9:15,22.42,47.81,0.86,26.13
Houston,1/2/2024 3:14,12.94,49.99,1.97,11.96
San Diego,2/2/2024 8:25,36.56,34.88,6.16,7.16
Chicago,2/18/2024 2:11,6.96,82.75,3.72,5.83
New York,2/15/2024 23:11,12.61,53.51,4.61,2.56
Dallas,5/5/2024 9:01,8.09,83.01,0.65,18.92
Los Angeles,3/28/2024 20:29,31.97,38.56,2.45,16.3
Houston,4/5/2024 1:27,33.28,62.25,7.24,29.18
Houston,5/4/2024 2:10,6.89,52.04,1.9,29.56
Philadelphia,3/30/2024 5:49,34.42,54.06,8.46,14.77
Houston,2/20/2024 23:14,3,51.51,6.73,25.92
New York,3/1/2024 15:14,21.69,38.75,0.61,11.73
Houston,2/5/2024 0:49,-1.95,84.76,5.26,2.1
Phoenix,2/13/2024 23:46,-5.8,34.43,12.61,13.2
San Diego,1/26/2024 1:46,35.35,38.46,3.53,12.58
Houston,1/19/2024 22:50,2.53,74.07,6.26,23.23
Dallas,5/7/2024 5:14,19.39,57.63,3.97,5.09
San Diego,4/20/2024 16:24,-0.02,73.9,0.48,28.59
Phoenix,5/9/2024 1:11,-4.51,73.95,4.15,22.38
Chicago,3/16/2024 11:08,-8.32,72.41,2.4,15.75
San Antonio,1/28/2024 20:46,4.18,57.05,1.62,6.72
Phoenix,4/21/2024 17:56,33.31,43.04,1.78,10.08
San Jose,1/14/2024 19:05,28.64,84.07,7.44,10.89
San Antonio,3/31/2024 15:54,-0.98,87.86,5.05,15.19
Houston,2/12/2024 0:45,9.05,38.13,4.75,21.61
Phoenix,2/16/2024 1:32,-9.98,67.1,13.16,0.89
New York,2/11/2024 10:46,-7.49,40.87,2.34,6.8
San Jose,1/18/2024 18:08,8.38,74.58,2.81,26.18
Chicago,4/19/2024 8:38,27.46,72.3,6.78,24.87
San Antonio,3/26/2024 17:16,34.26,84.22,6.67,21.67
San Antonio,4/1/2024 18:55,31.05,63.16,7.76,23.41
San Jose,1/27/2024 9:37,9.78,89.92,1.59,7.2
Houston,1/9/2024 18:53,29.75,56.46,0.14,8.55
Chicago,1/3/2024 12:22,-9.03,54.92,7.08,8.6
Houston,1/3/2024 10:57,-1.19,65.58,3.04,9.6
Los Angeles,1/31/2024 23:16,18.15,77.2,3.89,12.59
Los Angeles,4/15/2024 8:27,3.74,61.93,7.56,8.98
San Antonio,2/8/2024 8:27,2.17,33.38,4.94,0.96
New York,3/27/2024 12:56,32.2,46.85,5.95,5.71
San Antonio,2/6/2024 14:17,-1.76,41.63,0.24,14.56
San Diego,4/8/2024 17:06,-6.54,83.15,2.05,6.86
Philadelphia,1/5/2024 14:20,4.88,63.61,5.32,18.16
Chicago,3/11/2024 13:20,3.91,69.62,7.95,19.17
Dallas,3/23/2024 23:22,34.92,85.27,1.65,19.15
Houston,4/12/2024 5:28,-5.13,46.25,3.57,22.2
Los Angeles,3/2/2024 11:02,25.25,54.64,0.11,24.06
Phoenix,4/16/2024 11:54,13.49,41.22,3.97,22.03
San Diego,5/9/2024 22:38,9.04,72.26,6.74,7.72
San Jose,3/23/2024 20:23,-5.96,78.27,1.02,25.62
San Jose,1/13/2024 8:05,-2.73,33.08,4.74,16.85
Houston,4/3/2024 5:49,21.19,47.24,5.2,10.42
Houston,4/16/2024 3:35,-0.41,50.71,2.92,0.67
Dallas,4/27/2024 23:55,22.71,56.18,9.89,6.52
San Antonio,3/11/2024 7:57,28.99,40.92,2.55,10.09
Los Angeles,3/2/2024 3:33,32.56,44.18,5.61,28.19
San Antonio,1/21/2024 16:41,20.82,57.53,7.58,24.96
New York,3/10/2024 6:41,8.22,63.11,2.06,12.81
San Jose,2/15/2024 21:31,-2.11,76.16,1.27,4.78
New York,1/20/2024 6:16,-3.96,89.42,7.83,7.74
Dallas,1/4/2024 20:37,30.89,35.41,5.14,22.77
Chicago,3/22/2024 22:16,-0.16,55.75,7.1,3.94
Phoenix,3/6/2024 13:12,12.69,89.21,4.18,14.14
Chicago,5/4/2024 16:30,0.35,80.13,1.32,17.09
Philadelphia,4/12/2024 14:34,-9.38,83.64,2.14,13.52
San Antonio,5/12/2024 6:44,-2.17,31.3,3.76,5.6
Dallas,1/27/2024 22:21,13.66,72.24,7.8,16.35
San Diego,1/20/2024 1:23,18.34,76.21,7.04,27
San Jose,2/11/2024 7:31,10.88,53.21,4.03,3.84
San Antonio,3/18/2024 17:00,14.64,86.24,8.44,15.79
Houston,2/1/2024 8:45,5.77,55.28,4.56,17.28
Philadelphia,3/5/2024 15:31,1.19,46.39,3.28,17.3
San Diego,1/21/2024 12:21,-4.15,39.48,9.16,12.95
New York,4/29/2024 20:55,26.16,55.04,8.29,8.89
San Diego,3/16/2024 21:31,38.78,62.48,9.1,20.93
Philadelphia,3/25/2024 9:47,13.44,48.19,0.85,29.23
Houston,2/13/2024 8:33,3.64,67.12,9.44,18.69
Phoenix,3/27/2024 23:04,13.66,54.05,7.94,10.29
San Jose,1/22/2024 12:26,-2.25,78.51,6.71,28.43
Los Angeles,3/28/2024 13:16,39.68,59.16,6,6.41
San Jose,4/15/2024 6:18,22.26,89.74,5.17,20.62
Dallas,2/16/2024 2:52,1.5,64.47,3.06,21
Chicago,2/8/2024 9:59,30.86,78.25,4.01,5.52
Los Angeles,3/29/2024 7:14,11.35,70.9,3.47,24.93
New York,2/20/2024 17:22,31.45,61.18,8.31,26.4
Chicago,4/22/2024 20:28,25.62,86.24,5.52,3.9
San Diego,5/5/2024 0:25,-1.29,78.72,8.35,21.13
Philadelphia,4/11/2024 12:21,9.27,74.13,7.31,29.65
Dallas,5/3/2024 11:50,17.78,64.06,7.18,1.78
Philadelphia,2/23/2024 14:40,20.36,67.06,8.51,12.06
Los Angeles,3/13/2024 23:46,36.62,36.61,4.38,23.18
Los Angeles,3/12/2024 2:04,34.6,34.14,5.09,18.13
San Jose,4/29/2024 11:41,17.81,35.95,9.52,12.76
Los Angeles,1/7/2024 22:44,31.67,68.83,1.38,7.05
Dallas,1/4/2024 2:10,-3.87,77.62,4.69,26.65
Houston,3/26/2024 22:34,33.93,78.6,7.49,2.92
Chicago,4/15/2024 5:11,18.51,40.94,2.73,8.68
Houston,3/1/2024 16:35,-1.94,65.4,9.95,4.07
Los Angeles,3/6/2024 7:35,4.41,77.61,6.28,6.31
Philadelphia,2/20/2024 14:02,32.92,57.22,4.66,23.46
Chicago,4/19/2024 6:03,1.47,39.16,4.93,1.34
Phoenix,3/9/2024 23:40,2,74.32,0.64,23.75
Chicago,1/6/2024 5:03,38.8,87.41,0.51,16.6
Los Angeles,4/10/2024 14:05,6.26,58.55,3.82,9.85
San Antonio,3/16/2024 10:30,34.06,80.89,8.09,11.56
Phoenix,3/28/2024 3:24,-0.14,77.83,2.29,28.3
Dallas,3/29/2024 8:07,-6.23,69.21,8.13,2.54
Los Angeles,2/20/2024 4:53,4.46,83.99,2.95,3.12
San Jose,3/1/2024 5:00,37.06,72.54,2.17,12.63
San Antonio,1/16/2024 9:27,30.8,89.54,3.84,14.73
Phoenix,4/23/2024 22:20,15.68,81.96,4.04,7.41
Phoenix,1/30/2024 23:15,-12.28,83.43,2,14.76
Houston,5/12/2024 11:33,4.87,40.38,7.2,3.54
San Antonio,1/12/2024 8:46,34.29,40.77,6.47,24.61
Dallas,4/23/2024 8:56,-8.69,77.33,2.93,21.21
San Jose,1/12/2024 10:25,-8.24,64.64,1.99,2.95
Chicago,1/25/2024 5:18,0.28,87.29,6.05,15.61
San Antonio,3/1/2024 0:12,10.7,31.62,7.81,20.92
Dallas,1/21/2024 5:44,17.01,75.08,7.94,25.75
New York,3/16/2024 1:33,29.88,55.89,6.8,0.01
San Diego,4/25/2024 0:01,21.3,66.89,0.68,16.81
Dallas,2/19/2024 16:23,20.01,73.82,6.55,7.34
San Diego,1/25/2024 11:55,7.69,48.03,1.48,23.2
Chicago,1/16/2024 15:56,2.51,53.24,9.77,3.77
Chicago,3/26/2024 12:30,-9.07,72.18,5.99,1.76
New York,2/11/2024 22:47,-6.28,70.46,0.62,12.4
Los Angeles,1/14/2024 16:12,36.5,78.93,4.21,26.67
Los Angeles,5/15/2024 11:48,15.48,82.09,6.45,22.83
San Diego,3/23/2024 17:18,11.5,40.25,7.05,9.84
New York,1/16/2024 7:26,10.11,47.89,0.32,12.55
Dallas,3/1/2024 21:00,9.69,44.46,4.25,9.8
Dallas,2/13/2024 18:04,-6.6,67.09,2.52,18.64
San Jose,4/30/2024 22:02,13.13,44.43,3.66,8.37
Phoenix,4/12/2024 3:26,-3.23,58.22,4.21,11.67
San Diego,5/5/2024 12:57,17.23,42.45,8.52,22.17
Phoenix,4/2/2024 8:11,25.83,88.97,8.83,25.79
San Diego,1/25/2024 17:27,36.71,60.14,1.65,14.99
San Antonio,4/2/2024 23:04,-1.42,86.88,5.9,7.37
New York,4/24/2024 9:01,5.63,36.03,6.89,12.72
Los Angeles,2/5/2024 6:32,33.62,89.24,4.5,25.29
Houston,1/26/2024 3:02,18.77,83.3,4.38,14.71
Los Angeles,3/9/2024 10:01,31.52,56.51,1.36,20.73
New York,2/14/2024 11:36,28.26,37.11,5.44,20.68
Chicago,2/12/2024 22:13,-2.32,30.26,5.8,26.38
Chicago,1/11/2024 20:05,38.47,56.02,1.3,4.66
New York,1/3/2024 11:05,22.86,76.21,2.47,27.66
San Jose,1/28/2024 7:20,35.96,84.2,9.71,0.37
Chicago,3/20/2024 4:51,12.48,55.84,8.27,12.27
San Diego,3/24/2024 11:01,-6.74,75.39,3.45,29.57
Houston,4/16/2024 0:54,36.41,53.84,2.82,9.8
Chicago,3/22/2024 11:02,17.98,52.76,9.87,20.32
Houston,3/13/2024 14:42,33.67,89.29,0.65,7.9
New York,5/9/2024 2:11,9.79,47.7,3.5,2.67
San Jose,5/9/2024 1:48,12.55,35.52,4.17,5.53
Chicago,5/2/2024 12:15,-7.61,43.74,8.54,26.58
Los Angeles,1/20/2024 23:54,33.86,78.31,5.56,18.78
Chicago,2/27/2024 22:01,23.28,59.55,0.64,20.21
Houston,4/15/2024 19:05,37.65,53.71,6.02,4.26
San Antonio,3/2/2024 9:25,29.39,58.93,9.49,14
San Diego,1/21/2024 8:07,21.74,79.86,4.37,18.88
Dallas,2/23/2024 19:31,22.95,77.43,8.58,13.38
San Diego,2/16/2024 7:51,13.74,75.88,6.51,17.39
San Jose,1/30/2024 18:49,32.94,58.2,4.08,28.87
Chicago,1/17/2024 21:03,20.55,50.68,6.04,3.67
San Antonio,1/4/2024 0:20,5.48,73.56,7.44,17.66
San Jose,4/16/2024 5:44,1.59,69.13,7.26,5.18
Phoenix,4/26/2024 0:54,19.69,88.35,1.41,26.87
San Antonio,2/17/2024 22:32,19.12,66.78,7.9,29.25
San Antonio,3/17/2024 21:10,32.3,55.91,6.14,14.79
Houston,4/12/2024 10:55,39.2,69.79,5.06,14.85
San Antonio,2/6/2024 21:04,-5.45,59.55,0.03,17.73
Philadelphia,1/3/2024 3:02,-4.17,56.99,1.22,10.64
Los Angeles,5/4/2024 16:59,21.88,79.07,8.89,0.24
Chicago,2/28/2024 21:19,14.49,87.03,4.13,8.29
New York,2/5/2024 22:37,23.37,86.24,9.52,24.57
San Jose,1/25/2024 4:54,27.46,39.68,3.55,26.04
San Jose,3/29/2024 13:22,17.73,41.24,5.4,28.99
Chicago,5/5/2024 16:31,25.45,49.76,1.7,9.26
San Jose,4/25/2024 11:38,29.33,45.2,1.74,19.1
Philadelphia,2/8/2024 10:45,32.79,48.08,5.93,11.86
San Antonio,3/14/2024 17:58,-9.37,47.85,2.29,28.15
New York,1/2/2024 11:10,19.2,77.86,7.68,28.24
San Diego,2/27/2024 15:27,1.97,49.74,5.03,17.07
San Diego,5/9/2024 9:46,4.45,78.61,8.12,25.27
Los Angeles,2/15/2024 22:01,32.77,54.46,9.06,2.56
Phoenix,3/18/2024 3:41,-7.15,37.02,2.2,11.72
Philadelphia,3/3/2024 0:47,9.01,60.29,7.43,20.25
Chicago,4/16/2024 2:43,-9.5,78.56,0.65,28.83
New York,3/16/2024 12:50,17.84,38.78,5.57,20.99
Dallas,4/13/2024 5:31,5.15,37.06,9.7,25.46
Chicago,2/8/2024 18:28,28.12,77.5,1.75,22.72
Los Angeles,1/7/2024 17:28,25.43,70.26,6.81,29.99
San Diego,2/8/2024 5:40,-1,73.89,7.2,9.08
Phoenix,3/30/2024 5:37,26.28,76.46,4.04,9.88
Dallas,1/31/2024 15:08,12.24,50.93,9.3,9.53
San Diego,5/6/2024 19:32,-3.61,81.62,1.51,23.2
San Diego,2/17/2024 20:56,39.36,55.73,1.66,1.4
San Jose,4/6/2024 14:30,11.06,74.75,6.07,14.06
San Jose,2/9/2024 20:06,32.18,53.31,4.51,6.54
Philadelphia,2/29/2024 11:32,-1.28,87.11,7.48,21.08
Phoenix,1/14/2024 5:46,12.05,50.23,3.81,2.04
Philadelphia,5/15/2024 0:23,27.12,47.88,8.09,20.79
New York,1/26/2024 4:21,15.23,59.26,4.95,3.26
New York,1/18/2024 2:15,-3.11,75.81,8.89,27.28
New York,4/27/2024 5:11,34.59,50.07,4.85,7.77
Chicago,4/24/2024 23:30,19.83,63.56,1.21,5.96
Dallas,4/6/2024 7:55,22.07,69.15,9.64,18.77
Phoenix,3/13/2024 23:42,16.88,68.34,0.25,8.82
Los Angeles,4/21/2024 9:40,30.32,62.92,1.98,1.42
Philadelphia,4/3/2024 15:07,7.82,84.55,1.29,21.99
San Antonio,3/24/2024 12:12,15.94,44.11,1.03,24.41
San Jose,4/5/2024 21:16,-6.03,84.96,2.85,1.2
San Diego,5/16/2024 16:08,14.29,32.86,9.99,20.82
San Diego,1/25/2024 17:25,37.29,78.86,6.92,20.1
Chicago,2/24/2024 14:16,34.25,80.12,6.68,25.64
Houston,5/18/2024 5:29,27.75,62.43,6.48,6.09
San Antonio,1/3/2024 7:49,4.87,52.87,6.26,23.71
San Diego,3/27/2024 7:46,38.19,40.43,7.59,3.16
San Antonio,1/20/2024 12:07,-7.89,68.09,3.5,24.09
Philadelphia,3/28/2024 12:03,39.24,32.44,1.73,16.12
Philadelphia,1/15/2024 17:08,8.24,79.82,7.49,17.04
Los Angeles,3/16/2024 22:51,33.88,61.93,5.2,21.35
Dallas,1/4/2024 13:32,1.06,60.96,5.76,28.28
San Antonio,3/29/2024 8:52,-8.97,67.66,5.51,4.49
San Jose,3/15/2024 3:48,35.85,55.02,2.24,26.11
Houston,4/12/2024 1:05,-8.5,37.4,5.82,22.71
Chicago,2/23/2024 15:31,0.8,59.08,3.21,24.25
San Jose,5/8/2024 22:04,14.6,33.12,9.31,11.65
San Antonio,2/17/2024 8:04,4,75.68,2.96,24.12
San Antonio,4/27/2024 0:58,18.21,53.04,0.05,28.08
San Diego,2/20/2024 12:56,-0.66,86.7,0.56,18.74
New York,3/13/2024 15:35,-4.19,58.6,1.02,1.87
Dallas,4/1/2024 12:54,12.44,73.38,1.96,4.78
Houston,1/9/2024 21:33,39.8,52.01,5.52,23
Los Angeles,4/22/2024 20:01,36.47,67.14,8.61,12.84
San Diego,1/6/2024 16:01,3.46,38.54,4.02,21.33
San Diego,2/27/2024 2:04,24.46,54.58,7.42,19.4
Chicago,3/8/2024 6:16,35.78,54.26,3.93,16.47
Los Angeles,2/8/2024 5:42,-4.53,58.16,5.58,28.03
Chicago,1/8/2024 12:09,20.04,88.59,0.83,9.91
San Antonio,1/3/2024 3:00,6.44,30.93,0.17,19.86
Dallas,3/21/2024 13:03,-8.69,40.07,5.92,19.86
Dallas,3/31/2024 0:31,-6.53,69.12,9.84,20.89
Chicago,2/4/2024 11:04,-6.11,66.47,2.83,23.89
San Diego,3/24/2024 8:48,12.87,72.48,7.98,15.43
San Diego,3/26/2024 15:39,39.35,88.15,0.16,17.25
Philadelphia,4/7/2024 12:18,-9.8,42.86,1.05,21.89
Phoenix,3/22/2024 11:19,34.85,89.35,4.85,16.65
Philadelphia,5/2/2024 11:05,19.45,38.57,9.06,10.8
New York,1/1/2024 6:14,27.79,38.62,8.73,0.82
San Diego,1/26/2024 11:59,16.47,36.46,4.06,4.98
Chicago,3/17/2024 3:03,33.6,37.52,9.96,4.13
Chicago,4/16/2024 9:13,12.13,79.92,8.23,24.16
Phoenix,2/27/2024 1:11,8.25,63.11,11.08,25.93
New York,2/15/2024 20:54,31.03,76.05,7.69,22.36
Los Angeles,5/17/2024 17:29,5.84,45.42,3.28,20.26
Chicago,4/22/2024 18:58,33.32,44.89,0.19,5.76
New York,3/18/2024 15:39,20.04,62.72,7.52,15.06
New York,3/25/2024 10:09,1.51,80.12,8.08,28.27
San Antonio,4/10/2024 16:39,35.11,47.78,4.93,12.27
Los Angeles,3/12/2024 7:54,-8.56,53.79,9.05,16.51
Los Angeles,4/12/2024 4:49,8.04,53.85,2.99,28.34
San Diego,3/16/2024 20:42,34.29,79.82,1.33,2.9
Dallas,2/29/2024 15:58,36.7,56.25,8.71,25.27
San Antonio,3/23/2024 10:16,-3.01,47.43,6.97,1.99
Houston,5/9/2024 23:38,26.79,73.94,5.46,27.72
San Jose,2/28/2024 8:46,17.19,38.57,5.24,17.87
Phoenix,2/18/2024 7:29,-4.19,62.7,12.1,4.1
San Jose,4/26/2024 7:14,8.19,48.57,0.9,28.39
San Jose,3/22/2024 22:53,16.27,84.45,5.34,17.38
Chicago,1/10/2024 2:02,31.55,52.08,7.37,14.87
San Jose,3/23/2024 21:59,-7.56,65.89,2.58,14.07
Philadelphia,3/10/2024 4:55,33.84,68.66,4.45,17.82
Philadelphia,4/20/2024 10:14,-1.67,50.08,3.13,8.38
San Antonio,3/1/2024 10:42,5.39,70.41,5.7,9.71
San Jose,3/9/2024 3:27,23.86,86.3,0.91,10.26
Los Angeles,2/8/2024 17:17,-3.7,30.54,1.12,9.57
San Diego,3/31/2024 8:29,-1.89,54.69,8.44,3.35
Philadelphia,3/20/2024 15:04,-8.5,63.99,7.95,22.3
Los Angeles,3/31/2024 12:03,-6.26,74.43,1.4,14.19
San Diego,1/15/2024 16:03,-1.54,47.73,3.64,0.67
Los Angeles,4/13/2024 1:34,27.71,56.01,8.21,3.12
Chicago,4/30/2024 7:49,5.82,44.04,4.89,7.06
Los Angeles,4/10/2024 3:38,12.81,78.19,2.37,1.59
Dallas,4/23/2024 21:52,-7.37,49.75,5.36,17.57
San Jose,4/11/2024 15:26,1.19,33.1,2.7,17.13
New York,2/21/2024 2:38,29.07,30.72,1.13,26.78
San Antonio,3/21/2024 13:57,6.6,37.31,1.16,25.33
Dallas,3/5/2024 3:52,9.88,38.06,1.12,29.75
Philadelphia,4/30/2024 8:27,-8.87,53.17,0.1,21.58
San Diego,1/16/2024 20:50,2.84,77.7,4.41,29.43
San Jose,2/24/2024 6:39,28.78,51.39,5.42,22.67
San Antonio,2/5/2024 13:10,25.21,33.61,7.37,14.44
New York,3/29/2024 11:46,-0.1,82.87,5.07,5.69
Los Angeles,5/10/2024 8:13,5.52,50.67,2.24,5.07
Philadelphia,4/6/2024 4:55,28.61,39.67,3.53,17.95
Phoenix,1/11/2024 6:02,19.81,42.8,9.5,19.45
San Antonio,1/18/2024 20:22,36.87,69.69,8.56,18.17
Dallas,5/7/2024 14:57,17.74,63.58,2.37,17.25
San Diego,3/21/2024 0:50,-1.61,77.6,7.64,24.58
Dallas,2/25/2024 6:30,22.94,32.48,0.37,13.59
Phoenix,4/4/2024 9:42,14.6,56.03,3.54,18.88
Philadelphia,2/27/2024 16:07,19.98,73.48,1.44,0.4
Los Angeles,3/28/2024 5:38,36.96,41.04,5.66,29.22
Chicago,5/4/2024 14:50,14.36,60.42,9.29,22.57
New York,2/19/2024 1:03,-1.58,89.43,2.76,2.14
Houston,5/8/2024 15:19,-1.63,35.47,8.98,8.48
San Jose,2/7/2024 8:33,-8.1,40.88,1.72,14.13
Los Angeles,4/9/2024 9:11,-7.82,46.19,6.05,22.89
Chicago,5/3/2024 10:53,-4.2,75.55,3.51,22.72
Los Angeles,3/17/2024 0:13,36.03,82.95,3.49,23.44
Dallas,3/13/2024 12:38,-8.77,43.31,7.92,3.82
Houston,2/1/2024 2:23,3.43,63.09,7.18,18.62
Chicago,2/11/2024 4:58,19.97,86.61,5.5,3.01
Los Angeles,4/30/2024 12:24,32.11,84.97,9.03,10.45
Los Angeles,3/21/2024 18:32,14.96,48.19,4.79,2.85
San Jose,1/26/2024 6:33,27.38,41.98,7.93,23.39
New York,3/27/2024 3:19,30.84,53.32,6.27,17.37
New York,5/17/2024 11:50,7.8,85.69,3.28,27.05
New York,2/3/2024 19:43,14.72,63.73,4.66,25.72
Houston,1/8/2024 10:51,23.76,58.85,9.87,2.23
Houston,3/4/2024 12:45,12.47,52.75,9.33,12.95
San Antonio,5/6/2024 6:01,8.61,51.67,6.67,25.35
Houston,1/6/2024 21:14,-3.97,58.36,6.87,4.24
San Diego,1/12/2024 21:07,22.53,58.3,6.7,9.87
Houston,4/14/2024 8:24,16.88,73.03,8.2,25.58
Los Angeles,1/12/2024 4:59,26.12,40.9,7.38,0.41
San Diego,2/24/2024 8:58,24.06,65.86,6.34,18.19
Phoenix,2/15/2024 12:15,12.96,52.35,5.4,3.22
San Diego,4/4/2024 14:21,36.66,49.83,9.58,17.7
Los Angeles,1/4/2024 20:35,23.42,48.05,1.35,2.08
Chicago,2/10/2024 9:23,10.67,70.25,5.56,21.22
Phoenix,2/4/2024 15:52,-4.12,82.1,7.38,22.7
Dallas,3/23/2024 20:59,7.87,31.59,7.81,25.19
Houston,2/8/2024 4:59,30.1,33.42,0.37,0.1
Houston,4/25/2024 4:05,38.8,67.03,1.63,22.66
Phoenix,1/15/2024 21:55,21.95,79.89,4.33,16.84
San Jose,1/3/2024 16:12,8.73,34.83,3.72,9.78
San Antonio,2/20/2024 13:28,-5.82,40.21,0.33,18.43
Philadelphia,2/13/2024 1:09,27.38,85.03,5.56,17.74
San Diego,4/15/2024 4:40,32.65,81.09,8.56,25.38
San Antonio,3/8/2024 10:25,7.92,35.2,9.07,10.19
Dallas,1/25/2024 17:41,22.66,64.91,9.47,12.45
San Jose,4/9/2024 4:54,28.6,68.38,3.33,12.57
Dallas,3/13/2024 2:26,24.61,69.97,8.52,27.83
Philadelphia,4/12/2024 0:03,38.82,58.42,8.85,6.2
San Jose,3/26/2024 0:58,5.01,68.77,5.11,24.47
Houston,2/22/2024 4:48,25.98,48.38,2.98,2.7
New York,1/4/2024 10:34,6.74,59.03,3.07,0.02
Phoenix,3/21/2024 9:14,-6.73,57.64,3.15,4.77
Chicago,5/6/2024 18:54,18.22,82.89,6.23,19.07
San Jose,5/2/2024 19:43,-1.31,57.94,9.86,5.93
Philadelphia,3/17/2024 17:02,32.77,47.36,7.22,18.78
Los Angeles,1/31/2024 8:50,10.13,67.84,4.82,24.12
San Jose,3/7/2024 13:21,4.15,65.92,2.79,17.02
Dallas,4/30/2024 17:30,24.49,63.11,2.48,6.75
Houston,2/19/2024 8:13,36.34,76.33,7.67,14.15
Dallas,2/21/2024 12:07,0.75,40.84,6.3,8.03
Philadelphia,4/11/2024 1:36,5.64,59.64,7.8,11.66
New York,2/14/2024 2:52,2.45,84.09,9.73,2.55
San Diego,5/5/2024 12:39,33.04,39.75,0.86,19.02
San Diego,2/29/2024 2:53,4.84,40.72,9.12,2.62
Philadelphia,4/29/2024 21:39,30.73,34.45,1.74,21.08
San Jose,5/8/2024 5:59,22.31,44.47,4.3,5.64
